       -1000           0
        -990           0
        -980           0
        -970           0
        -960           0
        -950           0
        -940           0
        -930           0
        -920           0
        -910           0
        -900           0
        -890           0
        -880           0
        -870           0
        -860           0
        -850           0
        -840           0
        -830           0
        -820           0
        -810           0
        -800           0
        -790           0
        -780           0
        -770           0
        -760           0
        -750           0
        -740           0
        -730           0
        -720           0
        -710           0
        -700           0
        -690           0
        -680           0
        -670           0
        -660           0
        -650           0
        -640           0
        -630           0
        -620           0
        -610           0
        -600           0
        -590           0
        -580           0
        -570           0
        -560           0
        -550           0
        -540           0
        -530           0
        -520           0
        -510           0
        -500           0
        -490           0
        -480           0
        -470           0
        -460           0
        -450           0
        -440           0
        -430           7
        -420           9
        -410          26
        -400          87
        -390         173
        -380         316
        -370         545
        -360         822
        -350        1034
        -340        1217
        -330        1385
        -320        1229
        -310        1101
        -300         785
        -290         588
        -280         328
        -270         179
        -260          98
        -250          46
        -240          16
        -230           6
        -220           1
        -210           1
        -200           1
        -190           0
        -180           0
        -170           0
        -160           0
        -150           0
        -140           0
        -130           0
        -120           0
        -110           0
        -100           0
         -90           0
         -80           0
         -70           0
         -60           0
         -50           0
         -40           0
         -30           0
         -20           0
         -10           0
           0           0
          10           0
          20           0
          30           0
          40           0
          50           0
          60           0
          70           0
          80           0
          90           0
         100           0
         110           0
         120           0
         130           0
         140           0
         150           0
         160           0
         170           0
         180           0
         190           0
         200           0
         210           0
         220           0
         230           0
         240           0
         250           0
         260           0
         270           0
         280           0
         290           0
         300           0
         310           0
         320           0
         330           0
         340           0
         350           0
         360           0
         370           0
         380           0
         390           0
         400           0
         410           0
         420           0
         430           0
         440           0
         450           0
         460           0
         470           0
         480           0
         490           0
         500           0
         510           0
         520           0
         530           0
         540           0
         550           0
         560           0
         570           0
         580           0
         590           0
         600           0
         610           0
         620           0
         630           0
         640           0
         650           0
         660           0
         670           0
         680           0
         690           0
         700           0
         710           0
         720           0
         730           0
         740           0
         750           0
         760           0
         770           0
         780           0
         790           0
         800           0
         810           0
         820           0
         830           0
         840           0
         850           0
         860           0
         870           0
         880           0
         890           0
         900           0
         910           0
         920           0
         930           0
         940           0
         950           0
         960           0
         970           0
         980           0
         990           0
        1000           0
